station_id,location_name,inicio,fim,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
6213011,Aguiar da Beira (CIM),2022-01-01,2022-02-01,128146.5,92829.2656,76406.8594,16422.4102,216113.1406,83142.6562,61549.8164,21592.8398,174947.9688,0.9796
6213011,Aguiar da Beira (CIM),2022-02-01,2022-03-01,157562.1875,114986.1094,92470.0234,22516.0898,210531.3906,90611.7969,57350.332,33261.4648,134344.875,0.9807
6213011,Aguiar da Beira (CIM),2022-03-01,2022-04-01,237024.1094,173915.0312,136679.125,37235.8984,252289.4375,103199.8125,42385.7891,60814.0195,82331.5078,0.9808
6213011,Aguiar da Beira (CIM),2022-04-01,2022-05-01,288587.5312,223022.4375,191834.3594,31188.0684,313017.75,173756.9219,112526.0703,61230.8438,189827.7812,0.9809
6213011,Aguiar da Beira (CIM),2022-05-01,2022-06-01,341017.6562,257974.5312,214674.3438,43300.1914,324437.6875,207082.0625,141082.75,65999.3203,216427.125,0.9796
6213011,Aguiar da Beira (CIM),2022-06-01,2022-07-01,346838.0312,262132.4062,219873.7969,42258.6211,324889.25,198030.7969,124002.8828,74027.9219,186412.6406,0.9762
6213011,Aguiar da Beira (CIM),2022-07-01,2022-08-01,348066.125,260364.0,214697.4688,45666.5234,317736.6875,246596.3906,191493.125,55103.2656,284141.6875,0.9786
6213011,Aguiar da Beira (CIM),2022-08-01,2022-09-01,311762.5938,232254.25,192624.3906,39629.8633,300798.7812,223857.1719,177319.5938,46537.5742,276014.7188,0.9812
6213011,Aguiar da Beira (CIM),2022-09-01,2022-10-01,248365.1719,186710.0781,161181.5,25528.5781,285321.1562,148086.8594,102877.0234,45209.832,182530.2344,0.9818
6213011,Aguiar da Beira (CIM),2022-10-01,2022-11-01,193313.2188,138484.125,108910.5625,29573.5625,227388.2031,105029.5078,63129.5508,41899.957,130242.7734,0.9807
6213011,Aguiar da Beira (CIM),2022-11-01,2022-12-01,134872.2031,96804.0547,79432.0078,17372.0527,210054.0781,61486.793,34215.1328,27271.6582,94135.5078,0.9795
6213011,Aguiar da Beira (CIM),2022-12-01,2023-01-01,114024.2578,78765.0391,61041.9492,17723.0898,184804.9688,38276.25,15498.5469,22777.7031,51426.4297,0.9816
6213011,Aguiar da Beira (CIM),2023-01-01,2023-02-01,127879.0156,92701.3047,76984.1406,15717.165,218365.0781,69672.0078,49559.5898,20112.418,141743.3281,0.9791
6213011,Aguiar da Beira (CIM),2023-02-01,2023-03-01,157129.5312,115791.1484,93706.4766,22084.6758,215731.75,98262.1875,71451.2031,26810.9883,168024.2188,0.9808
6213011,Aguiar da Beira (CIM),2023-03-01,2023-04-01,236498.4219,178569.0469,147551.9219,31017.127,274842.0938,138392.6562,88889.5781,49503.0859,167772.9688,0.9799
6213011,Aguiar da Beira (CIM),2023-04-01,2023-05-01,288175.2188,222436.1875,188684.0469,33752.1445,307169.4062,188745.1094,133514.7188,55230.3789,220908.8281,0.981
6213011,Aguiar da Beira (CIM),2023-05-01,2023-06-01,340775.9375,257678.7031,210840.0469,46838.6562,315588.5625,202735.5156,130830.4688,71905.0391,199746.4688,0.9798
6213011,Aguiar da Beira (CIM),2023-06-01,2023-07-01,346812.9375,255320.2031,203483.3125,51836.8789,294645.6875,203189.0781,128368.1719,74820.9062,188986.6719,0.9763
6213011,Aguiar da Beira (CIM),2023-07-01,2023-08-01,348253.0938,267035.25,230323.375,36711.8828,345648.8438,247927.5312,196299.8281,51627.6992,296890.9375,0.9791
6213011,Aguiar da Beira (CIM),2023-08-01,2023-09-01,312133.8125,237784.375,206315.7656,31468.6055,326400.5,230356.8281,191658.4531,38698.3711,300221.8125,0.9813
6213011,Aguiar da Beira (CIM),2023-09-01,2023-10-01,248838.7188,185086.6094,152753.0312,32333.5781,269106.5312,139292.3594,90423.3438,48869.0195,163198.9375,0.9819
6213011,Aguiar da Beira (CIM),2023-10-01,2023-11-01,193803.6875,140996.9062,113790.4141,27206.4883,237723.9531,92717.1719,59253.0469,33464.1211,121250.1719,0.9809
6213011,Aguiar da Beira (CIM),2023-11-01,2023-12-01,135195.3125,96148.1328,76753.2891,19394.8398,203274.2031,57763.75,31128.5312,26635.2207,88086.8047,0.9793
6213011,Aguiar da Beira (CIM),2023-12-01,2024-01-01,114075.6719,80698.1719,64761.5508,15936.624,198843.8906,54991.7773,32412.7715,22579.0059,102032.7109,0.9816
6213011,Aguiar da Beira (CIM),2024-01-01,2024-02-01,127621.1094,89460.3359,69774.9297,19685.4121,197674.4219,59120.6445,31035.9531,28084.6934,90733.7188,0.979
6213011,Aguiar da Beira (CIM),2024-02-01,2024-03-01,163265.0938,118824.4766,95805.375,23019.1035,217881.125,82135.2656,48576.4766,33558.7891,115836.4062,0.9808
6213011,Aguiar da Beira (CIM),2024-03-01,2024-04-01,238145.7031,177658.1094,141702.6094,35955.5039,262817.4688,115671.75,57029.0469,58642.6992,106439.9766,0.9813
6213011,Aguiar da Beira (CIM),2024-04-01,2024-05-01,289471.4688,222354.4688,186934.8906,35419.582,305215.4062,184125.5,130412.5938,53712.9023,215706.1719,0.9788
6213011,Aguiar da Beira (CIM),2024-05-01,2024-06-01,341540.3125,264223.3438,225580.2656,38643.0781,345597.4375,197673.4062,132148.9844,65524.4219,206570.75,0.9794
6213011,Aguiar da Beira (CIM),2024-06-01,2024-07-01,346895.375,262084.5625,217480.9531,44603.5977,321264.5625,207533.75,138584.4688,68949.2812,206769.8438,0.9759
6213011,Aguiar da Beira (CIM),2024-07-01,2024-08-01,347666.0,265581.75,230580.375,35001.3633,347695.2188,252585.1094,209413.4844,43171.625,315402.625,0.9792
6213011,Aguiar da Beira (CIM),2024-08-01,2024-09-01,310968.625,236578.0625,203883.0156,32695.0469,321959.7812,228898.5312,188384.2188,40514.3086,297156.2812,0.9781
6213011,Aguiar da Beira (CIM),2024-09-01,2024-10-01,247354.7031,183534.2812,152152.2031,31382.082,268725.5938,156002.1719,111998.0703,44004.1094,199880.7188,0.9821
6213011,Aguiar da Beira (CIM),2024-10-01,2024-11-01,192264.5469,139297.0,113334.2812,25962.7109,240766.2812,84174.1328,41437.6562,42736.4766,91846.4141,0.9809
6213011,Aguiar da Beira (CIM),2024-11-01,2024-12-01,134176.2656,93817.0859,73599.2109,20217.8691,192820.0625,67565.1562,39286.4258,28278.7266,104868.4766,0.9798
6213011,Aguiar da Beira (CIM),2024-12-01,2025-01-01,113914.3125,80295.9844,63961.9141,16334.0674,195264.1719,63857.1211,39848.4375,24008.6836,123230.5,0.9817
6213011,Aguiar da Beira (CIM),2025-01-01,2025-02-01,128447.8047,91977.8359,73259.5234,18718.3066,205529.0938,57964.1406,33637.4609,24326.6816,98326.9219,0.9788
6213011,Aguiar da Beira (CIM),2025-02-01,2025-03-01,158052.0,115094.4922,91031.1953,24063.2949,206462.7188,78114.7188,36850.8945,41263.8242,85923.5078,0.9803
6213011,Aguiar da Beira (CIM),2025-03-01,2025-04-01,237620.625,179791.2344,147463.1719,32328.0645,275326.4375,113973.8906,64067.1094,49906.7812,120504.6562,0.9809
6213011,Aguiar da Beira (CIM),2025-04-01,2025-05-01,289057.75,220087.125,181492.7031,38594.4141,293643.5625,150773.5156,91823.1953,58950.3203,152862.7969,0.9799
6213011,Aguiar da Beira (CIM),2025-05-01,2025-06-01,341297.9062,261150.7812,216761.3438,44389.4492,327143.2188,206628.9062,134220.9062,72407.9922,205397.6094,0.9789
6213011,Aguiar da Beira (CIM),2025-06-01,2025-07-01,346871.5,257627.1875,202533.5781,55093.6055,293285.375,211526.7656,137984.8281,73541.9297,202501.875,0.9765
6213011,Aguiar da Beira (CIM),2025-07-01,2025-08-01,347851.8125,264853.2188,225995.6562,38857.5586,337996.375,250433.6719,201379.0156,49054.6602,300816.875,0.9794
6213011,Aguiar da Beira (CIM),2025-08-01,2025-09-01,311330.5625,224384.0938,171670.6875,52713.4023,262575.5938,213598.7812,152167.7031,61431.0898,230758.1875,0.9817
6213011,Aguiar da Beira (CIM),2025-09-01,2025-10-01,247812.3281,186332.4531,156429.1875,29903.2773,275721.0,165708.25,122811.8047,42896.4453,218352.1562,0.9816
6213011,Aguiar da Beira (CIM),2025-10-01,2025-11-01,192740.6406,140854.2969,116592.0312,24262.2617,246701.7188,106825.3438,73022.5391,33802.8086,150422.0469,0.9814
6213011,Aguiar da Beira (CIM),2025-11-01,2025-12-01,134493.7344,96859.2266,79180.7109,17678.5137,210534.8906,62943.4336,39649.0508,23294.3809,110795.625,0.9775
6213011,Aguiar da Beira (CIM),2025-12-01,2026-01-01,113963.8281,79536.2734,62059.707,17476.5703,189218.4531,49267.4727,24675.9512,24591.5234,79503.6016,0.9817
